internalTaxonId,scientificName,name,language,main
13245,Mesoplodon europaeus,Ballena De Pico De Gervais,Spanish; Castilian,false
13245,Mesoplodon europaeus,Mésoplodon De Gervais,French,false
13245,Mesoplodon europaeus,Mésoplodon De Gervais,French,false
13245,Mesoplodon europaeus,Zifio De Gervais,Spanish; Castilian,false
13245,Mesoplodon europaeus,Zifio De Gervais,Spanish; Castilian,false
13245,Mesoplodon europaeus,Zifio De Gervais,Spanish; Castilian,false
13245,Mesoplodon europaeus,Gervais' Beaked Whale,English,true
13251,Mesoplodon peruvianus,Lesser Beaked Whale,English,false
13251,Mesoplodon peruvianus,Peruvian Beaked Whale,English,false
13251,Mesoplodon peruvianus,Mésoplodon Pygmée,French,false
13251,Mesoplodon peruvianus,Pygmy Beaked Whale,English,true
15421,Orcinus orca,Orca,English,false
15421,Orcinus orca,Epaulard,French,false
15421,Orcinus orca,Espadarte,Spanish; Castilian,false
15421,Orcinus orca,Orca,Spanish; Castilian,false
15421,Orcinus orca,Orque,French,false
15421,Orcinus orca,Killer Whale,English,true
16564,Peponocephala electra,Electra Dolphin,English,false
16564,Peponocephala electra,Calderón Pequeño,Spanish; Castilian,false
16564,Peponocephala electra,Dauphin d'Electre,French,false
16564,Peponocephala electra,Electra,Spanish; Castilian,false
16564,Peponocephala electra,Péponocéphale,French,false
16564,Peponocephala electra,Melon-headed Whale,English,true
20729,Stenella attenuata,Dauphin tacheté Pantropical,French,false
20729,Stenella attenuata,Delfín Manchado,Spanish; Castilian,false
20729,Stenella attenuata,Delfín Pintado,Spanish; Castilian,false
20729,Stenella attenuata,Pantropical Spotted Dolphin,English,true
20730,Stenella clymene,Clymene Dolphin ,English,false
20730,Stenella clymene,Short-beaked Spinner Dolphin,English,false
20730,Stenella clymene,Short-beaked Spinner Dolphin ,English,false
20730,Stenella clymene,Dauphin De Clymène,French,false
20730,Stenella clymene,Dauphin De Clymène ,French,false
20730,Stenella clymene,Delfín Clymene,Spanish; Castilian,false
20730,Stenella clymene,Delfín Clymene ,Spanish; Castilian,false
20730,Stenella clymene,Clymene Dolphin,English,true
20731,Stenella coeruleoalba,Euphrosyne Dolphin,English,false
20731,Stenella coeruleoalba,Cizgili Vunus,Turkish,false
20731,Stenella coeruleoalba,Dauphin bleu et blanc,French,false
20731,Stenella coeruleoalba,Dauphin rayé,French,false
20731,Stenella coeruleoalba,Delfin Azrak wa Abyad,Arabic,false
20731,Stenella coeruleoalba,Delfín Blanco y Azul,Spanish; Castilian,false
20731,Stenella coeruleoalba,Delfín Listado,Spanish; Castilian,false
20731,Stenella coeruleoalba,Golfinho Riscado,Portuguese,false
20731,Stenella coeruleoalba,Prugasti Dupin,Croatian,false
20731,Stenella coeruleoalba,Stenella Mefuspeset,Hebrew,false
20731,Stenella coeruleoalba,Stenella Striata,Italian,false
20731,Stenella coeruleoalba,Zónodelfino,"Greek, Modern (1453-)",false
20731,Stenella coeruleoalba,Striped Dolphin,English,true
20732,Stenella frontalis,Bridled Dolphin,English,false
20732,Stenella frontalis,Dauphin Tacheté De L'Atlantique,French,false
20732,Stenella frontalis,Delfín Manchado Del Atlántico,Spanish; Castilian,false
20732,Stenella frontalis,Delfín Pintado,Spanish; Castilian,false
20732,Stenella frontalis,Atlantic Spotted Dolphin,English,true
23211,Ziphius cavirostris,Cuvier's Beaked Whale,English,false
23211,Ziphius cavirostris,Goose-beaked Whale,English,false
23211,Ziphius cavirostris,Goose-beaked Whale,English,false
23211,Ziphius cavirostris,Goosebeak Whale,English,false
23211,Ziphius cavirostris,Goosebeak Whale,English,false
23211,Ziphius cavirostris,Akabou,Japanese,false
23211,Ziphius cavirostris,Baleine de Cuvier,French,false
23211,Ziphius cavirostris,Baleine de Cuvier,French,false
23211,Ziphius cavirostris,Balene Me Sqep,Albanian,false
23211,Ziphius cavirostris,Balene Me Sqep,Serbian,false
23211,Ziphius cavirostris,Baliena Ta’ Kuvjer,Maltese,false
23211,Ziphius cavirostris,Baliena Ta’ Kuvjer,Maltese,false
23211,Ziphius cavirostris,Ballena de Cuvier,Spanish; Castilian,false
23211,Ziphius cavirostris,Ballena de Cuvier,Spanish; Castilian,false
23211,Ziphius cavirostris,Cuvierov Kit,Croatian,false
23211,Ziphius cavirostris,Cuvierov Kit,Croatian,false
23211,Ziphius cavirostris,Kuvier Balinasi,Turkish,false
23211,Ziphius cavirostris,Kuvier Balinasi,Turkish,false
23211,Ziphius cavirostris,Nastoyashchii kiyuvoryl,Russian,false
23211,Ziphius cavirostris,Zifio,Italian,false
23211,Ziphius cavirostris,Zifio,Portuguese,false
23211,Ziphius cavirostris,Zifio,Portuguese,false
23211,Ziphius cavirostris,Ziphio de Cuvier,Spanish; Castilian,false
23211,Ziphius cavirostris,Ziphio de Cuvier,Spanish; Castilian,false
23211,Ziphius cavirostris,Ziphius,French,false
23211,Ziphius cavirostris,Ziphius,French,false
23211,Ziphius cavirostris,زيفيوس (Zifius),Arabic,false
23211,Ziphius cavirostris,زيفيوس (Zifius),Arabic,false
23211,Ziphius cavirostris,וס חלול- חרטום (Zifyus Chalul Chartom),Hebrew,false
23211,Ziphius cavirostris,זיפיוס חלול- חרטום (Zifyus Chalul Chartom),Hebrew,false
23211,Ziphius cavirostris,ζιφιός (Zifiós),"Greek, Modern (1453-)",false
23211,Ziphius cavirostris,ζιφιός (Zifiós),"Greek, Modern (1453-)",false
23211,Ziphius cavirostris,Cuvier's Beaked Whale,English,true
9948,Herpailurus yagouaroundi,Eyra Cat,English,false
9948,Herpailurus yagouaroundi,Gato Colorado,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Gato Moro,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Gato-mourisco,Portuguese,false
9948,Herpailurus yagouaroundi,Gato-vermelho,Portuguese,false
9948,Herpailurus yagouaroundi,Jaguarundi,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,León Brenero,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Leoncillo,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Onza,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Tigrillo,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Yaguarundi,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Yaguarundí,Spanish; Castilian,false
9948,Herpailurus yagouaroundi,Jaguarundi,English,true
54012637,Leopardus tigrinus,Chat tigre du nord,French,false
54012637,Leopardus tigrinus,Gato-do-mato,Portuguese,false
54012637,Leopardus tigrinus,Gato-maracajá,Portuguese,false
54012637,Leopardus tigrinus,Gato Tigre,Spanish; Castilian,false
54012637,Leopardus tigrinus,Maracajá-í,Portuguese,false
54012637,Leopardus tigrinus,Pintadinho,Portuguese,false
54012637,Leopardus tigrinus,Tigrillo,Spanish; Castilian,false
54012637,Leopardus tigrinus,Tirica,Spanish; Castilian,false
54012637,Leopardus tigrinus,Northern Tiger Cat,English,true
11511,Leopardus wiedii,Tree Ocelot,English,false
11511,Leopardus wiedii,Caucel,Spanish; Castilian,false
11511,Leopardus wiedii,Gato Montés,Spanish; Castilian,false
11511,Leopardus wiedii,Gato Pintado,Spanish; Castilian,false
11511,Leopardus wiedii,Tigrillo,Spanish; Castilian,false
11511,Leopardus wiedii,Margay,English,true
50927240,Bolitoglossa splendida,Splendid Web-footed Salamander,English,true
50927460,Nototriton matama,Matama Moss Salamander,English,true
51061256,Oedipina nimaso,Nimaso Worm Salamander,English,true
54611,Incilius coccifer,Southern Round-gland Toad,English,false
54611,Incilius coccifer,Southern Roundgland Toad,English,true
54695,Incilius luetkenii,Yellow Toad,English,true
55470,Dendropsophus ebraccatus,Hourglass Treefrog,English,true
55541,Tlalocohyla loquax,Loquacious Treefrog,English,false
55541,Tlalocohyla loquax,Mahogany Treefrog,English,true
55997,Scinax staufferi,Stauffer's Long-nosed Treefrog,English,false
55997,Scinax staufferi,Stauffer's Longnosed Treefrog,English,false
55997,Scinax staufferi,Stauffer's Treefrog,English,true
57144,Leptodactylus melanonotus,Black-backed Frog,English,false
57144,Leptodactylus melanonotus,Black Jungle-Frog,English,false
57144,Leptodactylus melanonotus,Fringe-toed Foamfrog,English,false
57144,Leptodactylus melanonotus,Mexican River Frog,English,false
57144,Leptodactylus melanonotus,Sabinal Frog,English,true
57272,Engystomops pustulosus,Túngara Frog,English,false
57272,Engystomops pustulosus,Sapito de Pustulas,Spanish; Castilian,false
57272,Engystomops pustulosus,Tungara,Spanish; Castilian,false
57272,Engystomops pustulosus,Tungara Frog,English,true
57832,Hypopachus variolosus,Sheep Frog,English,false
57832,Hypopachus variolosus,Mexican Narrow-mouthed Toad,English,true
58565,Lithobates catesbeianus,Bullfrog,English,false
58565,Lithobates catesbeianus,Common Bullfrog,English,false
58565,Lithobates catesbeianus,Grenouille-taureau,French,false
58565,Lithobates catesbeianus,Rana Toro,Spanish; Castilian,false
58565,Lithobates catesbeianus,Rana Toro,Italian,false
58565,Lithobates catesbeianus,Ushigaeru,Japanese,false
58565,Lithobates catesbeianus,American Bullfrog,English,true
58599,Lithobates forreri,Forrer's Leopard Frog,English,false
58599,Lithobates forreri,Forrer's Grass Frog,English,true
58744,Lithobates vaillanti,Common Marsh-Frog,English,false
58744,Lithobates vaillanti,Vaillant's Frog,English,true
59040,Rhinophrynus dorsalis,Cone-nosed Frog,English,false
59040,Rhinophrynus dorsalis,Mexican Burrowing Toad,English,false
59040,Rhinophrynus dorsalis,Middle American Burrowing Toad,English,false
59040,Rhinophrynus dorsalis,Rhinophryne,English,false
59040,Rhinophrynus dorsalis,Sapo Borracho,Spanish; Castilian,false
59040,Rhinophrynus dorsalis,Burrowing Toad,English,true
54498,Atelopus chiriquiensis,Lewis' Stubfoot Toad,English,false
54498,Atelopus chiriquiensis,Rana Arlequín de Chiriqui,Spanish; Castilian,false
54498,Atelopus chiriquiensis,Chiriqui Harlequin Frog,English,true
54614,Incilius coniferus,Evergreen Toad,English,true
54635,Incilius fastidiosus,Pico Blanco Toad,English,true
54803,Incilius epioticus,Cerro Utyum Toad,English,true
78163669,Espadarana prosoblepon,Emerald Glassfrog,English,false
78163669,Espadarana prosoblepon,Ranita De Cristal,Spanish; Castilian,false
78163669,Espadarana prosoblepon,Nicaragua Giant Glass Frog,English,true
54944,Sachatamia albomaculata,Ranita de Cristal,Spanish; Castilian,false
54944,Sachatamia albomaculata,White-spotted Cochran Frog,English,true
54996,Teratohyla spinosa,Spiny Cochran Frog,English,true
55323729,Hyalinobatrachium colymbiphyllum,Plantation Glass Frog,English,true
55082,Silverstoneia flotator,Rainforest Rocket Frog,English,true
55155,Allobates talamancae,Rana Dardo de Talamanca,Spanish; Castilian,false
55155,Allobates talamancae,Talamanca Rocket Frog,English,true
55314,Duellmanohyla uranochroa,Costa Rica Brook Frog,English,true
55390,Isthmohyla angustilineata,Narrow-lined Treefrog,English,true
55462,Isthmohyla debilis,Isla Bonita Treefrog,English,true
55529,Isthmohyla lancasteri,Lancaster's Treefrog,English,true
55561,Ecnomiohyla miliaria,Cope's Brown Treefrog,English,true
55598,Dendropsophus phlebodes,San Carlos Treefrog,English,true
55616,Isthmohyla pseudopuma,Gunther's Costa Rican Treefrog,English,true
55636,Boana rufitela,Ranita Mano Roja,Spanish; Castilian,false
55636,Boana rufitela,Canal Zone Treefrog,English,true
55675,Isthmohyla tica,Starrett's Treefrog,English,true
55937,Scinax boulengeri,Boulenger's Snouted Treefrog,English,true
55952,Scinax elaeochroa,Sipurio Snouted Treefrog,English,true
56008,Smilisca phaeota,Central American Smilisca,English,false
56008,Smilisca phaeota,New Granada Cross-banded Treefrog,English,true
56011,Smilisca sordida,Veragua Cross-banded Treefrog,English,true
56535,Pristimantis cruentus,Chiriqui Robber Frog,English,true
56577,Craugastor emcelae,Rio Claro Robber Frog,English,true
88298752,Craugastor fitzingeri,Fitzinger's Robber Frog,English,true
56623,Craugastor gollmeri,Evergreen Robber Frog,English,true
56658,Diasporus hylaeformis,Pico Blanco Robber Frog,English,false
56658,Diasporus hylaeformis,Montane Dink Frog,English,true
56757,Craugastor melanostictus,Black-lined Robber Frog,English,true
56828,Pristimantis pardalis,Leopard Robber Frog,English,true
56901,Craugastor ranoides,Rana Selvática de las Quebradas,Spanish; Castilian,true
56916,Pristimantis ridens,Rio San Juan Robber Frog,English,true
56992,Craugastor talamancae,Almirante Robber Frog,English,true
57158,Leptodactylus poecilochilus,Turbo White-lipped Frog,English,true
58746,Lithobates vibicarius,Green-eyed Frog,English,false
58746,Lithobates vibicarius,Rancho Redondo Frog,English,true
59139,Bolitoglossa anthracina,Coal Black Salamander,English,true
59177,Bolitoglossa marmorea,Crater Salamander,English,true
59200,Bolitoglossa robusta,Ringtail Salamander,English,false
59200,Bolitoglossa robusta,Robust Mushroomtongue Salamander,English,true
59205,Bolitoglossa schizodactyla,Cocle Mushroomtongue Salamander,English,true
59305,Oedipina alfaroi,Limon Worm Salamander,English,true
59309,Oedipina collaris,Salamandra Lombriz de Collar,Spanish; Castilian,false
59309,Oedipina collaris,Collared Worm Salamander,English,true
175514743,Oedipina cyclocauda,Salamandra Lombriz,Spanish; Castilian,false
175514743,Oedipina cyclocauda,Costa Rica Worm Salamander,English,true
59315,Oedipina grandis,Cerro Pando Worm Salamander,English,true
59533,Caecilia volcani,Cocle Caecilian,English,true
59548,Dermophis parviceps,La Loma Caecilian,English,true
59562,Gymnopis multiplicata,Varagua Caecilian,English,true
136079,Leptodactylus savagei,Rana de Dedos Delgados de Savage,Spanish; Castilian,false
136079,Leptodactylus savagei,Rana Grande de la Selva,Spanish; Castilian,false
136079,Leptodactylus savagei,Savage's Thin-toed Frog,English,true
3172,Incilius periglenes,Alajuela Toad,English,false
3172,Incilius periglenes,Monte Verde Golden Toad,English,false
3172,Incilius periglenes,Monte Verde Toad,English,false
3172,Incilius periglenes,Orange Toad,English,false
3172,Incilius periglenes,Sapo Dorado,Spanish; Castilian,false
3172,Incilius periglenes,Golden Toad,English,true
54549,Atelopus senex,Wizened Harlequin Frog,English,false
54549,Atelopus senex,Pass Stubfoot Toad,English,true
54664,Incilius holdridgei,Holdridge's Toad,English,true
54705,Incilius melanochlorus,Wet Forest Toad,English,false
54705,Incilius melanochlorus,Dark Green Toad,English,true
55037,Hyalinobatrachium vireovittatum,Ranita de Cristal,Spanish; Castilian,false
55037,Hyalinobatrachium vireovittatum,Starrett's Glass Frog,English,true
55294,Agalychnis saltator,Misfit Leaf Frog,English,true
55603,Isthmohyla pictipes,Pico Blanco Treefrog,English,true
55697,Isthmohyla xanthosticta,South Fork Treefrog,English,true
56009,Smilisca puma,Tawny Smilisca,English,false
56009,Smilisca puma,Rana Arbórea Dormilona,Spanish; Castilian,false
56009,Smilisca puma,Nicaragua Cross-banded Treefrog,English,true
56414,Craugastor andi,Rana De Hojarasca,Spanish; Castilian,false
56414,Craugastor andi,Atlantic Robber Frog,English,true
56418,Craugastor angelicus,Rana De Hojarasca,Spanish; Castilian,false
56418,Craugastor angelicus,Angel Robber Frog,English,true
56540,Craugastor cuaquero,Puntarenas Robber Frog,English,true
56588,Craugastor escoces,Scott's Flesh-bellied Frog,English,false
56588,Craugastor escoces,Heredia Robber Frog,English,true
56603,Craugastor fleischmanni,Fleischmann's Robber Frog,English,true
56766,Craugastor mimus,Tilaran Robber Frog,English,true
56847,Craugastor persimilis,Similar Flesh-bellied Frog,English,true
56853,Craugastor phasma,Ghost Flesh-bellied Frog,English,true
56902,Craugastor rayo,Sabana Robber Frog,English,true
59138,Bolitoglossa alvaradoi,Moravia de Chirripo Salamander,English,true
59145,Bolitoglossa cerroensis,Millville Mushroomtongue Salamander,English,true
59159,Bolitoglossa epimela,Tapanti Mushroomtongue Salamander,English,true
59164,Bolitoglossa gracilis,Rio Quiri Salamander,English,true
59186,Bolitoglossa nigrescens,Black Web-fotted Salamander,English,true
59208,Bolitoglossa sooyorum,Cordillera Talamanca Salamander,English,true
59212,Bolitoglossa subpalmata,La Palma Salamander,English,true
59294,Nototriton gamezi,Monteverde Moss Salamander,English,true
59299,Nototriton picadoi,La Estrella Salamander,English,true
59300,Nototriton richardi,Richard's Salamander,English,true
59307,Oedipina altura,Cartago Worm Salamander,English,true
59308,Oedipina carablanca,Los Diamantes Worm Salamander,English,true
59320,Oedipina paucidentata,El Empalme Worm Salamander,English,true
59321,Oedipina poelzi,Quarry Worm Salamander,English,true
59584,Oscaecilia osae,Airstrip Caecilia,English,true
61899,Bolitoglossa obscura,Tapantí Giant Salamander,English,false
61901,Bolitoglossa sombra,Shadowy Web-footed Salamander,English,true
136005,Bolitoglossa tica,Tico Salamander,English,true
18435628,Bolitoglossa indio,Salamandra del Río Indio,Spanish; Castilian,true
174480,Ctenosaura similis,Black Iguana,English,false
174480,Ctenosaura similis,Black Spiny-tailed Iguana,English,false
174480,Ctenosaura similis,Iguana Negra,Spanish; Castilian,false
174480,Ctenosaura similis,Schwarzer Leguan,German,false
174480,Ctenosaura similis,Common Spiny-tailed Iguana,English,true
89497686,Dasyprocta punctata,Agouti Ponctué,French,false
89497686,Dasyprocta punctata,Agoutí Rojizo,Spanish; Castilian,false
89497686,Dasyprocta punctata,Central American Agouti,English,true
190631,Senticolis triaspis,Green Ratsnake,English,false
190631,Senticolis triaspis,Green Rat Snake,English,true
55455,Hyloscirtus colymba,La Loma Treefrog,English,true
85854383,Leptodactylus insularum,San Miguel Island Frog,English,true
22693178,Numenius phaeopus,Courlis corlieu,French,false
22693178,Numenius phaeopus, كروان الغيط الصغير,Arabic,false
22693178,Numenius phaeopus,Whimbrel,English,true
22693468,Calidris pugnax,Chevalier combattant,French,false
22693468,Calidris pugnax, النفاش المشاكس,Arabic,false
22693468,Calidris pugnax,Ruff,English,true
22693369,Calidris alba,Bécasseau sanderling,French,false
22693369,Calidris alba,المدروان,Arabic,false
22693369,Calidris alba,Sanderling,English,true
22693247,Tringa glareola,Chevalier sylvain,French,false
22693247,Tringa glareola,Wood Sandpiper,English,true
87491157,Sylvilagus gabbi,Gabb's Cottontail,English,true
78496268,Ecnomiohyla bailarina,Ballerina Fringe-limbed Frog,English,false
78496268,Ecnomiohyla bailarina,Golden-eyed Fringe-limbed Treefrog,English,true
88109511,Anoura geoffroyi,Geoffroys Schwanzlose Fledermaus,German,false
88109511,Anoura geoffroyi,Geoffroy's Tailless Bat,English,true
88110411,Carollia castanea,Kastanienbraune Kurzschwanzblattnase,German,false
88110411,Carollia castanea,Chestnut Short-tailed Bat,English,true
88159886,Platyrrhinus helleri,Heller's Broad-nosed Bat,English,true
13560,Gardnerycteris crenulatum,Striped Hairy-nosed Bat,English,true
22678154,Nothocercus bonapartei,Highland Tinamou,English,true
22678191,Crypturellus boucardi,Slaty-breasted Tinamou,English,true
22678308,Ortalis cinereiceps,Gray-headed Chachalaca,English,false
22678308,Ortalis cinereiceps,Grey-headed Chachalaca,English,true
22678376,Penelope purpurascens,Crested Guan,English,true
22679586,Dendrortyx leucophrys,Buffy-crowned Wood Partridge,English,false
22679586,Dendrortyx leucophrys,Buffy-crowned Wood-Partridge,English,false
22679586,Dendrortyx leucophrys,Buffy-crowned Wood-partridge,English,true
22679630,Odontophorus gujanensis,Marbled Wood Quail,English,false
22679630,Odontophorus gujanensis,Marbled Wood-Quail,English,false
22679630,Odontophorus gujanensis,Marbled Wood-quail,English,true
22679640,Odontophorus melanotis,Black-eared Wood Quail,English,false
22679640,Odontophorus melanotis,Black-eared Wood-Quail,English,false
22679640,Odontophorus melanotis,Black-eared Wood-quail,English,true
22679645,Odontophorus erythrops,Rufous-fronted Wood Quail,English,false
22679645,Odontophorus erythrops,Rufous-fronted Wood-Quail,English,false
22679645,Odontophorus erythrops,Rufous-fronted Wood-quail,English,true
22679688,Odontophorus leucolaemus,Black-breasted Wood Quail,English,false
22679688,Odontophorus leucolaemus,Black-breasted Wood-Quail,English,false
22679688,Odontophorus leucolaemus,Black-breasted Wood-quail,English,true
22679703,Odontophorus guttatus,Spotted Wood Quail,English,false
22679703,Odontophorus guttatus,Spotted Wood-Quail,English,false
22679703,Odontophorus guttatus,Spotted Wood-quail,English,true
22679720,Rhynchortyx cinctus,Tawny-faced Quail,English,true
22679746,Dendrocygna bicolor,Fulvous Duck,English,false
22679746,Dendrocygna bicolor,Fulvous Whistling Duck,English,false
22679746,Dendrocygna bicolor,Fulvous Whistling-Duck,English,false
22679746,Dendrocygna bicolor,Dendrocygne fauve,French,false
22679746,Dendrocygna bicolor,Fulvous Whistling-duck,English,true
22679763,Dendrocygna viduata,White-faced Duck,English,false
22679763,Dendrocygna viduata,White-faced Whistling Duck,English,false
22679763,Dendrocygna viduata,White-faced Whistling-Duck,English,false
22679763,Dendrocygna viduata,Dendrocygne veuf,French,false
22679763,Dendrocygna viduata,White-faced Whistling-duck,English,true
22679789,Nomonyx dominicus,Masked Duck,English,true
22680163,Mareca americana,Canard siffleur d'Amérique,French,false
22680163,Mareca americana,American Wigeon,English,true
22680229,Spatula discors,Sarcelle à ailes bleues,French,false
22680229,Spatula discors,Blue-winged Teal,English,true
22680233,Spatula cyanoptera,Cinnamon Teal,English,true
22680370,Aythya collaris,Ring-necked Duck,English,true
22680402,Aythya affinis,Lesser Scaup,English,true
22680813,Melanerpes formicivorus,Acorn Woodpecker,English,true
22680868,Sphyrapicus varius,Yellow-bellied Sapsucker,English,true
22681212,Veniliornis kirkii,Red-rumped Woodpecker,English,true
22681953,Semnornis frantzii,Prong-billed Barbet,English,true
22682028,Pteroglossus frantzii,Fiery-billed Araçari,English,true
22682071,Selenidera spectabilis,Yellow-eared Toucanet,English,true
22682102,Ramphastos sulfuratus,Keel-billed Toucan,English,true
22682727,Pharomachrus mocinno,Magnificent Quetzal,English,false
22682727,Pharomachrus mocinno,Quetzal Centroamericano,Spanish; Castilian,false
22682727,Pharomachrus mocinno,Resplendent Quetzal,English,true
22682760,Trogon massena,Slaty-tailed Trogon,English,true
22682768,Trogon clathratus,Lattice-tailed Trogon,English,true
22682776,Trogon bairdii,Baird's Trogon,English,true
22682810,Trogon rufus,Black-throated Trogon,English,true
22683623,Megaceryle alcyon,Belted Kingfisher,English,true
22684328,Coccyzus erythropthalmus,Black-billed Cuckoo,English,true
22684331,Coccyzus americanus,Yellow-billed Cuckoo,English,true
22684438,Crotophaga sulcirostris,Groove-billed Ani,English,true
22685563,Ara macao,Scarlet Macaw,English,true
22685678,Psittacara finschi,Finsch's Parakeet,English,false
22685678,Psittacara finschi,Crimson-fronted Parakeet,English,true
22685885,Pyrrhura hoffmanni,Sulphur-winged Parakeet,English,true
22685913,Bolborhynchus lineola,Barred Parakeet,English,true
22685980,Brotogeris jugularis,Orange-chinned Parakeet,English,true
22686097,Pyrilia haematotis,Brown-hooded Parrot,English,true
22686192,Pionus senilis,White-crowned Parrot,English,true
22686458,Cypseloides cherriei,Spot-fronted Swift,English,true
22686903,Glaucis aeneus,Bronzy Hermit,English,true
22686925,Threnetes ruckeri,Band-tailed Barbthroat,English,true
22686934,Phaethornis guy,Green Hermit,English,true
22687013,Eutoxeres aquila,White-tipped Sicklebill,English,true
22687035,Doryfera ludovicae,Green-fronted Lancebill,English,true
22687041,Campylopterus cuvierii,Scaly-breasted Sabrewing,English,true
22687075,Campylopterus hemileucurus,Violet Sabrewing,English,true
22687097,Florisuga mellivora,White-necked Jacobin,English,true
22687110,Colibri thalassinus,Green Violetear,English,false
22687110,Colibri thalassinus,Green Violet-ear,English,true
22687167,Klais guimeti,Violet-headed Hummingbird,English,true
22687208,Lophornis delattrei,Rufous-crested Coquette,English,true
22687241,Lophornis helenae,Black-crested Coquette,English,true
22687247,Lophornis adorabilis,White-crested Coquette,English,true
22687304,Chlorostilbon canivetii,Canivet's Emerald,English,false
22687304,Chlorostilbon canivetii,Canivet's Emerald,English,true
22687310,Chlorostilbon assimilis,Garden Emerald ,English,true
22687408,Panterpe insignis,Fiery-throated Hummingbird,English,true
22687432,Amazilia eliciae,Blue-throated Sapphire,English,false
22687432,Amazilia eliciae,Blue-throated Goldentail,English,true
22687513,Amazilia candida,White-bellied Emerald,English,true
22687552,Amazilia amabilis,Blue-chested Hummingbird,English,true
22687556,Amazilia decora,Charming Hummingbird,English,true
22687587,Amazilia cyanura,Blue-tailed Hummingbird,English,true
22687590,Amazilia saucerottei,Steely-vented Hummingbird,English,true
22687599,Amazilia edward,Snowy-bellied Hummingbird,English,false
22687599,Amazilia edward,Snowy-bellied Hummingbird,English,true
22687603,Amazilia rutila,Cinnamon Hummingbird,English,true
22687632,Eupherusa eximia,Stripe-tailed Hummingbird,English,true
22687640,Eupherusa nigriventris,Black-bellied Hummingbird,English,true
22687643,Elvira chionura,White-tailed Emerald,English,true
22687646,Elvira cupreiceps,Coppery-headed Emerald,English,true
22687649,Microchera albocoronata,Snowcap,English,true
22687655,Chalybura urochrysia,Bronze-tailed Plumeleteer,English,true
22687680,Lampornis hemileucus,White-bellied Mountaingem,English,false
22687680,Lampornis hemileucus,White-bellied Mountain-gem,English,true
22687740,Heliodoxa jacula,Green-crowned Brilliant,English,true
22687746,Eugenes fulgens,Magnificent Hummingbird,English,true
22688135,Heliomaster constantii,Plain-capped Starthroat,English,true
22688153,Calliphlox bryantae,Colibrí Magenta,Spanish; Castilian,false
22688153,Calliphlox bryantae,Magenta-throated Woodstar,English,true
22688178,Tilmatura dupontii,Sparkling-tailed Woodstar,English,false
22688178,Tilmatura dupontii,Sparkling-tailed Woodstar,English,true
22688193,Archilochus colubris,Ruby-throated Hummingbird,English,true
22688302,Selasphorus flammula,Volcano Hummingbird,English,true
22688305,Selasphorus scintilla,Scintillant Hummingbird,English,true
22688774,Megascops choliba,Tropical Screech Owl,English,false
22688774,Megascops choliba,Tropical Screech-Owl,English,false
22688774,Megascops choliba,Tropical Screech-owl,English,true
22688799,Megascops clarkii,Bare-shanked Screech Owl,English,false
22688799,Megascops clarkii,Bare-shanked Screech-Owl,English,false
22688799,Megascops clarkii,Bare-shanked Screech-owl,English,true
22689122,Ciccaba virgata,Mottled Owl,English,true
22689353,Athene cunicularia,Burrowing Owl,English,true
22689366,Aegolius acadicus,Northern Saw-whet Owl,English,true
22689371,Aegolius ridgwayi,Unspotted Saw-whet Owl,English,false
22689371,Aegolius ridgwayi,Mochuelo Moreno,Spanish; Castilian,false
22689371,Aegolius ridgwayi,Unspotted Saw-whet Owl,English,true
22689522,Asio clamator,Striped Owl,English,true
22689531,Asio flammeus,Hibou des marais,French,false
22689531,Asio flammeus,Short-eared Owl,English,true
22689633,Steatornis caripensis,Oilbird,English,true
22689711,Chordeiles acutipennis,Lesser Nighthawk,English,true
22689714,Chordeiles minor,Common Nighthawk,English,true
22690290,Patagioenas cayennensis,Pale-vented Pigeon,English,true
22690328,Patagioenas subvinacea,Ruddy Pigeon,English,true
22690762,Columbina inca,Inca Dove,English,true
22692174,Aramus guarauna,Limpkin,English,true
22692343,Laterallus ruber,Ruddy Crake,English,true
22692346,Laterallus albigularis,White-throated Crake,English,true
22692565,Aramides axillaris,Rufous-necked Wood Rail,English,false
22692565,Aramides axillaris,Rufous-necked Wood-Rail,English,false
22692565,Aramides axillaris,Rufous-necked Wood-rail,English,true
22692684,Porzana carolina,Sora,English,true
22692720,Laterallus flaviventer,Yellow-breasted Crake,English,true
22692760,Neocrex erythrops,Paint-billed Crake,English,true
22692763,Pardirallus maculatus,Spotted Rail,English,true
22692827,Porphyrio martinicus,American Purple Gallinule,English,false
22692827,Porphyrio martinicus,Purple Gallinule,English,false
22692827,Porphyrio martinicus,Poule sultane d'Amérique,French,false
22692827,Porphyrio martinicus,Purple Gallinule,English,true
22693154,Limosa haemastica,Barge hudsonienne,French,false
22693154,Limosa haemastica,Hudsonian Godwit,English,true
22693162,Limosa fedoa,Marbled Godwit,English,true
22693195,Numenius americanus,Zarapito Americano,Spanish; Castilian,false
