internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22840,Vampyriscus nymphaea,"Vampyressa nymphaea Thomas, 1909",Vampyressa,nymphaea,"Thomas, 1909",,
18706,Pteronotus gymnonotus,"Pteronotus suapurensis J.A. Allen, 1904",Pteronotus,suapurensis,"J.A. Allen, 1904",,
18705,Pteronotus davyi,"Pteronotus davyi Thomas, 1892 ssp. fulvus",Pteronotus,davyi,"Thomas, 1892",subspecies,
18705,Pteronotus davyi,"Pteronotus davyi Goodwin, 1958 ssp. calvus",Pteronotus,davyi,"Goodwin, 1958",subspecies,
18705,Pteronotus davyi,"Pteronotus davyi Smith, 1972 ssp. incae",Pteronotus,davyi,"Smith, 1972",subspecies,
13648,Molossus molossus,"Vespertilio molossus Pallas, 1766",Vespertilio,molossus,"Pallas, 1766",,
102208365,Molossus coibensis,"Molossus barnesi Thomas, 1905",Molossus,barnesi,"Thomas, 1905",,
13644,Molossus rufus,"Molossus ater É. Geoffroy Saint-Hilaire, 1805 [incorrect use of name]",Molossus,ater,"É. Geoffroy Saint-Hilaire, 1805 [incorrect use of name]",,
88151055,Lasiurus blossevillii,"Vespertilio blossevillii Lesson & Garnot, 1826",Vespertilio,blossevillii,"Lesson & Garnot, 1826",,
13381,Trinycteris nicefori,"Micronycteris nicefori Sanborn, 1949",Micronycteris,nicefori,"Sanborn, 1949",,
13384,Glyphonycteris sylvestris,"Micronycteris sylvestris (Thomas, 1896)",Micronycteris,sylvestris,"(Thomas, 1896)",,
13377,Glyphonycteris daviesi,"Micronycteris daviesi (Hill, 1964)",Micronycteris,daviesi,"(Hill, 1964)",,
13380,Micronycteris minuta,"Micronycteris homezi Pirlot, 1967",Micronycteris,homezi,"Pirlot, 1967",,
1789,Bauerus dubiaquercus,"Antrozous dubiaquercus Van Gelder, 1959",Antrozous,dubiaquercus,"Van Gelder, 1959",,
13376,Lampronycteris brachyotis,"Micronycteris brachyotis (Dobson, 1879)",Micronycteris,brachyotis,"(Dobson, 1879)",,
136290,Mazama temama,"Cervus temama Kerr, 1792",Cervus,temama,"Kerr, 1792",,
136290,Mazama temama,"Cervus sartorii Saussure, 1860",Cervus,sartorii,"Saussure, 1860",,
136290,Mazama temama,"Mazama tema Rafinesque, 1817",Mazama,tema,"Rafinesque, 1817",,
136290,Mazama temama,"Mazama reperticia Goldman, 1913",Mazama,reperticia,"Goldman, 1913",,
136290,Mazama temama,"Mazama cerasina Hollister, 1914",Mazama,cerasina,"Hollister, 1914",,
4671,Chironectes minimus,"Lutra minima Zimmermann, 1780",Lutra,minima,"Zimmermann, 1780",,
13296,Marmosa alstoni,"Caluromys alstoni J.A. Allen, 1900",Caluromys,alstoni,"J.A. Allen, 1900",,
13296,Marmosa alstoni,"Micoureus alstoni (J.A. Allen, 1900)",Micoureus,alstoni,"(J.A. Allen, 1900)",,
699,Cuniculus paca,"Mus paca Linnaeus, 1766",Mus,paca,"Linnaeus, 1766",,
699,Cuniculus paca,"Agouti paca (Linnaeus, 1766)",Agouti,paca,"(Linnaeus, 1766)",,
18297,Proechimys semispinosus,"Proechimys gorgonae Bangs, 1905",Proechimys,gorgonae,"Bangs, 1905",,
20629,Coendou mexicanus,"Sphiggurus mexicanus (Kerr, 1792)",Sphiggurus,mexicanus,"(Kerr, 1792)",,
96802567,Heterogeomys cherriei,"Orthogeomys cherriei (J.A. Allen, 1893)",Orthogeomys,cherriei,"(J.A. Allen, 1893)",,
12076,Heteromys salvini,"Liomys salvini (Thomas, 1893)",Liomys,salvini,"(Thomas, 1893)",,
15593,Nephelomys devius,"Oryzomys devius Bangs, 1902",Oryzomys,devius,"Bangs, 1902",,
15615,Transandinomys talamancae,"Oryzomys talamancae J.A. Allen, 1891",Oryzomys,talamancae,"J.A. Allen, 1891",,
15588,Transandinomys bolivaris,"Oryzomys bolivaris J.A. Allen, 1901",Oryzomys,bolivaris,"J.A. Allen, 1901",,
20222,Tanyuromys aphrastus,"Sigmodontomys aphrastus Harris, 1932",Sigmodontomys,aphrastus,"Harris, 1932",,
6494,Dermochelys coriacea,"Testudo coriacea Vandelli, 1761",Testudo,coriacea,"Vandelli, 1761",,
41778,Tayassu pecari,"Sus pecari Link, 1795",Sus,pecari,"Link, 1795",,
44579592,Ameiva praesignis,"Cnemidophorus praesignis Baird & Girard, 1852",Cnemidophorus,praesignis,"Baird & Girard, 1852",,
48637946,Bassaricyon gabbii,"Bassaricyon richardsoni J.A. Allen, 1908",Bassaricyon,richardsoni,"J.A. Allen, 1908",,
48637946,Bassaricyon gabbii,"Bassaricyon lasius Harris, 1932",Bassaricyon,lasius,"Harris, 1932",,
48637946,Bassaricyon gabbii,"Bassaricyon pauli Enders, 1936",Bassaricyon,pauli,"Enders, 1936",,
41640,Galictis vittata,"Viverra vittata Schreber, 1776",Viverra,vittata,"Schreber, 1776",,
41644,Eira barbara,"Mustela barbara Linnaeus, 1758",Mustela,barbara,"Linnaeus, 1758",,
41679,Potos flavus,"Lemur flavus Schreber, 1774",Lemur,flavus,"Schreber, 1774",,
41683,Nasua narica,"Viverra narica Linnaeus, 1766",Viverra,narica,"Linnaeus, 1766",,
41683,Nasua narica,"Nasua nelsoni Merriam, 1901",Nasua,nelsoni,"Merriam, 1901",,
41686,Procyon lotor,"Procyon gloveralleni Nelson & Goldman, 1930",Procyon,gloveralleni,"Nelson & Goldman, 1930",,
41686,Procyon lotor,"Procyon insularis Merriam, 1898",Procyon,insularis,"Merriam, 1898",,
41686,Procyon lotor,"Procyon maynardi Bangs, 1898",Procyon,maynardi,"Bangs, 1898",,
41686,Procyon lotor,"Procyon minor Miller, 1911",Procyon,minor,"Miller, 1911",,
41686,Procyon lotor,"Ursus lotor Linnaeus, 1758",Ursus,lotor,"Linnaeus, 1758",,
13655,Neomonachus tropicalis,"Phoca tropicalis Gray, 1850",Phoca,tropicalis,"Gray, 1850",,
13655,Neomonachus tropicalis,"Monachus tropicalis (Gray, 1850)",Monachus,tropicalis,"(Gray, 1850)",,
41666,Zalophus californianus,"Zalophus californianus ssp. californianus (Lesson, 1828)",Zalophus,californianus,,subspecies,"(Lesson, 1828)"
41668,Zalophus wollebaeki,"Zalophus californianus ssp. wollebaeki (Sivertsen, 1953)",Zalophus,californianus,,subspecies,"(Sivertsen, 1953)"
22780,Urocyon cinereoargenteus,"Canis cinereoargenteus Schreber, 1775",Canis,cinereoargenteus,"Schreber, 1775",,
2476,Balaenoptera edeni,"<i>Balaenoptera</i> <i>brydei</i> Olsen, 1913",<i>Balaenoptera</i>,<i>brydei</i>,"Olsen, 1913",,
9249,Globicephala macrorhynchus,"<i>Globicephala scammoni</i> Bailey, 1936",<i>Globicephala,scammoni</i>,"Bailey, 1936",,
9461,Grampus griseus,"Delphinus griseus G. Cuvier, 1812",Delphinus,griseus,"G. Cuvier, 1812",,
11048,Kogia sima,"Physeter simus Owen, 1866",Physeter,simus,"Owen, 1866",,
11048,Kogia sima,"Kogia simus (Owen, 1866)",Kogia,simus,"(Owen, 1866)",,
13006,Megaptera novaeangliae,"Balaena novaeangliae Borowski, 1781",Balaena,novaeangliae,"Borowski, 1781",,
13245,Mesoplodon europaeus,"Mesoplodon gervaisi (Deslongchamps, 1866)",Mesoplodon,gervaisi,"(Deslongchamps, 1866)",,
13245,Mesoplodon europaeus,"Mesoplodon gervaisi Deslongchamps, 1866",Mesoplodon,gervaisi,"Deslongchamps, 1866",,
15421,Orcinus orca,"Orcinus glacialis (Berzin & Vladimirov, 1983)",Orcinus,glacialis,"(Berzin & Vladimirov, 1983)",,
15421,Orcinus orca,"Delphinus orca Linnaeus, 1758",Delphinus,orca,"Linnaeus, 1758",,
15421,Orcinus orca,"Orcinus nanus Mikhalev, Ivashin, Savusin & Zelenaya, 1981",Orcinus,nanus,"Mikhalev, Ivashin, Savusin & Zelenaya, 1981",,
16564,Peponocephala electra,"Electra electra (Gray, 1846)",Electra,electra,"(Gray, 1846)",,
16564,Peponocephala electra,"Lagenorhynchus electra (Gray, 1846)",Lagenorhynchus,electra,"(Gray, 1846)",,
20729,Stenella attenuata,"Stenella graffmani Lönnberg, 1934",Stenella,graffmani,"Lönnberg, 1934",,
20729,Stenella attenuata,"Steno attenuatus Gray, 1846",Steno,attenuatus,"Gray, 1846",,
20731,Stenella coeruleoalba,"Stenella styx Gray, 1846",Stenella,styx,"Gray, 1846",,
20731,Stenella coeruleoalba,"Delphinus coeruleoalbus Meyen, 1833",Delphinus,coeruleoalbus,"Meyen, 1833",,
20732,Stenella frontalis,"Stenella plagiodon Cope, 1866",Stenella,plagiodon,"Cope, 1866",,
9948,Herpailurus yagouaroundi,"Felis yagouaroundi É. Geoffroy Saint-Hilaire, 1803",Felis,yagouaroundi,"É. Geoffroy Saint-Hilaire, 1803",,
9948,Herpailurus yagouaroundi,"Puma yagouaroundi (É. Geoffroy Saint-Hilaire, 1803)",Puma,yagouaroundi,"(É. Geoffroy Saint-Hilaire, 1803)",,
9948,Herpailurus yagouaroundi,"Herpailurus yagouaroundi (Lacépède, 1809) [name invalid]",Herpailurus,yagouaroundi,"(Lacépède, 1809) [name invalid]",,
54611,Incilius coccifer,"Bufo valliceps var. microtis Werner, 1896",Bufo,valliceps,,variety,"Werner, 1896"
54611,Incilius coccifer,"Bufo microtis Schmidt & Stuart, 1941",Bufo,microtis,"Schmidt & Stuart, 1941",,
54611,Incilius coccifer,"Bufo coccifer Cope, 1866",Bufo,coccifer,"Cope, 1866",,
54695,Incilius luetkenii,"Bufo luetkenii Boulenger, 1891",Bufo,luetkenii,"Boulenger, 1891",,
87633006,Incilius valliceps,"Bufo valliceps Wiegmann, 1833",Bufo,valliceps,"Wiegmann, 1833",,
55470,Dendropsophus ebraccatus,"Hyla weyerae Taylor, 1954",Hyla,weyerae,"Taylor, 1954",,
55470,Dendropsophus ebraccatus,"Hyla  ebraccata  Cope, 1874",Hyla ,ebraccata ,"Cope, 1874",,
55541,Tlalocohyla loquax,"Hyla  stadelmani  Schmidt, 1936",Hyla ,stadelmani ,"Schmidt, 1936",,
55541,Tlalocohyla loquax,"Hyla  axillamembrana  Shannon & Werler, 1955",Hyla ,axillamembrana ,"Shannon & Werler, 1955",,
55541,Tlalocohyla loquax,"Hyla  loquax  Gaige & Stuart, 1934",Hyla ,loquax ,"Gaige & Stuart, 1934",,
55997,Scinax staufferi,"Hyla  staufferi  Cope, 1865",Hyla ,staufferi ,"Cope, 1865",,
55997,Scinax staufferi,"Hyla  eximia  ssp. staufferi Cope, 1887",Hyla ,eximia ,,subspecies,"Cope, 1887"
55997,Scinax staufferi,"Hyliola  staufferi (Cope, 1865)",Hyliola ,staufferi,"(Cope, 1865)",,
55997,Scinax staufferi,"Hyla  culex  Dunn & Emlen, 1932",Hyla ,culex ,"Dunn & Emlen, 1932",,
55997,Scinax staufferi,"Ololygon  staufferi  (Cope, 1865)",Ololygon ,staufferi ,"(Cope, 1865)",,
57144,Leptodactylus melanonotus,"Cystignathus  melanonotus  Hallowell, 1861",Cystignathus ,melanonotus ,"Hallowell, 1861",,
57144,Leptodactylus melanonotus,"Cystignathus  echinatus  Brocchi, 1877",Cystignathus ,echinatus ,"Brocchi, 1877",,
57144,Leptodactylus melanonotus,"Cystignathus  microtis  Cope, 1879",Cystignathus ,microtis ,"Cope, 1879",,
57144,Leptodactylus melanonotus,"Cystignathus  perlaevis  Cope, 1879",Cystignathus ,perlaevis ,"Cope, 1879",,
57144,Leptodactylus melanonotus,"Leptodactylus  echinatus (Brocchi, 1877)",Leptodactylus ,echinatus,"(Brocchi, 1877)",,
57144,Leptodactylus melanonotus,"Leptodactylus  melanonotus (Hallowell, 1861)",Leptodactylus ,melanonotus,"(Hallowell, 1861)",,
57144,Leptodactylus melanonotus,"Leptodactylus  microtis (Cope, 1879)",Leptodactylus ,microtis,"(Cope, 1879)",,
57144,Leptodactylus melanonotus,"Leptodactylus  perlaevis (Cope, 1879)",Leptodactylus ,perlaevis,"(Cope, 1879)",,
57144,Leptodactylus melanonotus,"Leptodactylus  occidentalis  Taylor, 1937",Leptodactylus ,occidentalis ,"Taylor, 1937",,
57272,Engystomops pustulosus,"Physalaemus pustulosus (Cope, 1864)",Physalaemus,pustulosus,"(Cope, 1864)",,
57272,Engystomops pustulosus,"Bufo   stentor Jiménez de la Espada, 1872",Bufo  ,stentor,"Jiménez de la Espada, 1872",,
57272,Engystomops pustulosus,"Microphryne  pustulosa (Cope, 1864)",Microphryne ,pustulosa,"(Cope, 1864)",,
57272,Engystomops pustulosus,"Peralaimos  stentor (Jiménez de la Espada, 1872)",Peralaimos ,stentor,"(Jiménez de la Espada, 1872)",,
57272,Engystomops pustulosus,"Engystomops  stentor (Jiménez de la Espada, 1872)",Engystomops ,stentor,"(Jiménez de la Espada, 1872)",,
57272,Engystomops pustulosus,"Eupemphix  stentor (Jiménez de la Espada, 1872)",Eupemphix ,stentor,"(Jiménez de la Espada, 1872)",,
57272,Engystomops pustulosus,"Eupemphix  pustulosa (Cope, 1864)",Eupemphix ,pustulosa,"(Cope, 1864)",,
57272,Engystomops pustulosus,"Eupemphix  trinitatis  Boulenger, 1889",Eupemphix ,trinitatis ,"Boulenger, 1889",,
57272,Engystomops pustulosus,"Bufo  atrigularis  Werner, 1899",Bufo ,atrigularis ,"Werner, 1899",,
57272,Engystomops pustulosus,"Eupemphix  ruthveni  Netting, 1930",Eupemphix ,ruthveni ,"Netting, 1930",,
57272,Engystomops pustulosus,"Paludicola pustulosa Cope, 1864",Paludicola,pustulosa,"Cope, 1864",,
57832,Hypopachus variolosus,"Engystoma  variolosum  Cope, 1866",Engystoma ,variolosum ,"Cope, 1866",,
57832,Hypopachus variolosus,"Systoma  variolosum (Cope, 1866)",Systoma ,variolosum,"(Cope, 1866)",,
57832,Hypopachus variolosus,"Hypopachus  seebachi  Keferstein, 1867",Hypopachus ,seebachi ,"Keferstein, 1867",,
57832,Hypopachus variolosus,"Hypopachus  inguinalis Cope, 1870",Hypopachus ,inguinalis,"Cope, 1870",,
57832,Hypopachus variolosus,"Engystoma  inguinalis (Cope, 1870)",Engystoma ,inguinalis,"(Cope, 1870)",,
57832,Hypopachus variolosus,"Hypopachus  oxyrrhinus  Boulenger, 1883",Hypopachus ,oxyrrhinus ,"Boulenger, 1883",,
57832,Hypopachus variolosus,"Hypopachus  cuneus  Cope, 1889",Hypopachus ,cuneus ,"Cope, 1889",,
57832,Hypopachus variolosus,"Hypopachus  globulosus  Schmidt, 1939",Hypopachus ,globulosus ,"Schmidt, 1939",,
57832,Hypopachus variolosus,"Hypopachus  caprimimus  Taylor, 1940",Hypopachus ,caprimimus ,"Taylor, 1940",,
57832,Hypopachus variolosus,"Hypopachus  cuneus  ssp. nigroreticulatus  Taylor, 1940",Hypopachus ,cuneus ,,subspecies,"Taylor, 1940"
57832,Hypopachus variolosus,"Hypopachus  ovis  Taylor, 1940",Hypopachus ,ovis," Taylor, 1940",,
57832,Hypopachus variolosus,"Hypopachus  alboventer  Taylor, 1940",Hypopachus ,alboventer ,"Taylor, 1940",,
57832,Hypopachus variolosus,"Hypopachus  maculatus  Taylor, 1940",Hypopachus ,maculatus ,"Taylor, 1940",,
57832,Hypopachus variolosus,"Hypopachus  championi  Stuart, 1940",Hypopachus ,championi," Stuart, 1940",,
57832,Hypopachus variolosus,"Hypopachus  alboventer   ssp. reticulatus Davis, 1955",Hypopachus ,alboventer  ,,subspecies,"Davis, 1955"
57832,Hypopachus variolosus,"Hypopachus  oxyrrhinus  ssp. taylori  Shannon & Humphrey, 1958",Hypopachus ,oxyrrhinus ,,subspecies,"Shannon & Humphrey, 1958"
58565,Lithobates catesbeianus,"Rana catesbeiana Shaw, 1802",Rana,catesbeiana,"Shaw, 1802",,
58565,Lithobates catesbeianus,"Lithobates catesbeiana (Shaw, 1802) [orth. error]",Lithobates,catesbeiana,"(Shaw, 1802) [orth. error]",,
58599,Lithobates forreri,"Rana forreri Boulenger, 1883",Rana,forreri,"Boulenger, 1883",,
58744,Lithobates vaillanti,"Rana bonaccana Günther, 1900",Rana,bonaccana,"Günther, 1900",,
58744,Lithobates vaillanti,"Rana  brevipalmata  ssp. rhoadsi  Fowler, 1913",Rana ,brevipalmata ,,subspecies,"Fowler, 1913"
58744,Lithobates vaillanti,"Rana palmipes  ssp. hoffmanni  Müller, 1924",Rana,palmipes ,,subspecies,"Müller, 1924"
58744,Lithobates vaillanti,"Rana vaillanti Brocchi, 1877",Rana,vaillanti,"Brocchi, 1877",,
59040,Rhinophrynus dorsalis,"Rhinophrynus  rostratus  Brocchi, 1877",Rhinophrynus ,rostratus ,"Brocchi, 1877",,
54614,Incilius coniferus,"Bufo coniferus Cope, 1862",Bufo,coniferus,"Cope, 1862",,
54614,Incilius coniferus,"Bufo ehlersi Werner, 1899",Bufo,ehlersi,"Werner, 1899",,
54614,Incilius coniferus,"Bufo  auritus Cope, 1875",Bufo ,auritus,"Cope, 1875",,
54614,Incilius coniferus,"Bufo gabbi Taylor, 1952",Bufo,gabbi,"Taylor, 1952",,
54614,Incilius coniferus,"Bufo conifer Duellman, 1993",Bufo,conifer,"Duellman, 1993",,
54614,Incilius coniferus,"Chilophryne conifera (Cope, 1862)",Chilophryne,conifera,"(Cope, 1862)",,
54635,Incilius fastidiosus,"Cranopsis fastidiosa (Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green, and Wheeler, 2006)",Cranopsis,fastidiosa,"(Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green, and Wheeler, 2006)",,
54635,Incilius fastidiosus,"Ollotis fastidiosa (Frost, Grant, and Mendelson, 2006)",Ollotis,fastidiosa,"(Frost, Grant, and Mendelson, 2006)",,
54635,Incilius fastidiosus,"Ollotis coerulescens Cope, 1875",Ollotis,coerulescens,"Cope, 1875",,
54635,Incilius fastidiosus,"Bufo caerulescens (Brocchi, 1882)",Bufo,caerulescens,"(Brocchi, 1882)",,
54635,Incilius fastidiosus,"Bufo fastidiosus (Boulenger, 1882)",Bufo,fastidiosus,"(Boulenger, 1882)",,
54635,Incilius fastidiosus,"Cranophryne fastidiosa (Cope, 1889)",Cranophryne,fastidiosa,"(Cope, 1889)",,
54635,Incilius fastidiosus,"Nannophryne coerulescens (Cope, 1890)",Nannophryne,coerulescens,"(Cope, 1890)",,
54635,Incilius fastidiosus,"Nannophryne fastidiosa (Günther, 1901)",Nannophryne,fastidiosa,"(Günther, 1901)",,
54635,Incilius fastidiosus,"Bufo coerulescens (Nieden, 1923)",Bufo,coerulescens,"(Nieden, 1923)",,
54635,Incilius fastidiosus,"Cranopsis fastidiosus Cope, 1875",Cranopsis,fastidiosus,"Cope, 1875",,
54803,Incilius epioticus,"Crepidius epioticus Cope, 1875",Crepidius,epioticus,"Cope, 1875",,
54803,Incilius epioticus,"Bufo epioticus (Cope, 1875)",Bufo,epioticus,"(Cope, 1875)",,
54803,Incilius epioticus,"Nannophryne epiotica (Cope, 1875)",Nannophryne,epiotica,"(Cope, 1875)",,
54803,Incilius epioticus,"Crepidophryne epiotica (Cope, 1875)",Crepidophryne,epiotica,"(Cope, 1875)",,
78163669,Espadarana prosoblepon,"Hyla prosoblepon Boettger, 1892",Hyla,prosoblepon,"Boettger, 1892",,
54944,Sachatamia albomaculata,"Cochranella albomaculata (Taylor, 1949)",Cochranella,albomaculata,"(Taylor, 1949)",,
54944,Sachatamia albomaculata,"Centrolenella albomaculata Taylor, 1949",Centrolenella,albomaculata,"Taylor, 1949",,
54944,Sachatamia albomaculata,"Centrolenella albomarginata — Savage, 1974",Centrolenella,albomarginata,"— Savage, 1974",,
54996,Teratohyla spinosa,"Cochranella spinosa (Taylor, 1949)",Cochranella,spinosa,"(Taylor, 1949)",,
54996,Teratohyla spinosa,"Centrolenella spinosa Taylor, 1949",Centrolenella,spinosa,"Taylor, 1949",,
55323729,Hyalinobatrachium colymbiphyllum,"Hyalinobatrachium crybetes McCranie & Wilson, 1997",Hyalinobatrachium,crybetes,"McCranie & Wilson, 1997",,
55323729,Hyalinobatrachium colymbiphyllum,"Cochranella  colymbiphyllum (Taylor, 1949)",Cochranella ,colymbiphyllum,"(Taylor, 1949)",,
55323729,Hyalinobatrachium colymbiphyllum,"Centrolenella  colymbiphyllum  Taylor, 1949",Centrolenella ,colymbiphyllum ,"Taylor, 1949",,
55082,Silverstoneia flotator,"Phyllobates  flotator  Dunn, 1931",Phyllobates ,flotator ,"Dunn, 1931",,
55082,Silverstoneia flotator,"Phyllobates nubicola ssp. flotator  Dunn, 1933",Phyllobates,nubicola,,subspecies," Dunn, 1933"
55082,Silverstoneia flotator,"Colostethus flotator (Dunn, 1931)",Colostethus,flotator,"(Dunn, 1931)",,
55155,Allobates talamancae,"Hylaplesia talamancae (Cope, 1875)",Hylaplesia,talamancae,"(Cope, 1875)",,
55155,Allobates talamancae,"Phyllobates  talamancae (Cope, 1875)",Phyllobates, talamancae,"(Cope, 1875)",,
55155,Allobates talamancae,"Colostethus talamancae (Cope, 1875)",Colostethus,talamancae,"(Cope, 1875)",,
55155,Allobates talamancae,"Dendrobates talamancae Cope, 1875",Dendrobates,talamancae,"Cope, 1875",,
55314,Duellmanohyla uranochroa,"Hyla  alleei  Taylor, 1952",Hyla ,alleei ,"Taylor, 1952",,
55314,Duellmanohyla uranochroa,"Hyla uranochroa Cope, 1875",Hyla,uranochroa,"Cope, 1875",,
55390,Isthmohyla angustilineata,"Hyla  angustilineata  Taylor, 1952",Hyla ,angustilineata ,"Taylor, 1952",,
55432,Isthmohyla calypsa,"Hyla  calypsa  Lips, 1996",Hyla ,calypsa ,"Lips, 1996",,
55462,Isthmohyla debilis,"Hyla  debilis  Taylor, 1952",Hyla ,debilis ,"Taylor, 1952",,
55529,Isthmohyla lancasteri,"Hyla moraviaensis Taylor, 1952",Hyla,moraviaensis,"Taylor, 1952",,
55529,Isthmohyla lancasteri,"Hyla  lancasteri  Barbour, 1928",Hyla ,lancasteri ,"Barbour, 1928",,
55561,Ecnomiohyla miliaria,"Hyla immensa Taylor, 1952",Hyla,immensa,"Taylor, 1952",,
55561,Ecnomiohyla miliaria,"Hyla  miliaria (Günther, 1901)",Hyla ,miliaria,"(Günther, 1901)",,
55561,Ecnomiohyla miliaria,"Plectrohyla  miliaria (Taylor and Smith, 1945)",Plectrohyla ,miliaria,"(Taylor and Smith, 1945)",,
55561,Ecnomiohyla miliaria,"Hypsiboas  miliarius  Cope, 1886",Hypsiboas ,miliarius ,"Cope, 1886",,
55598,Dendropsophus phlebodes,"Hyla  phlebodes  Stejneger, 1906",Hyla ,phlebodes ,"Stejneger, 1906",,
55616,Isthmohyla pseudopuma,"Hyla  pseudopuma  Günther, 1901",Hyla ,pseudopuma ,"Günther, 1901",,
55636,Boana rufitela,"Hyla  rufitela  Fouquette, 1961",Hyla ,rufitela ,"Fouquette, 1961",,
55636,Boana rufitela,"Hypsiboas rufitelus (Fouquette, 1961)",Hypsiboas,rufitelus,"(Fouquette, 1961)",,
55675,Isthmohyla tica,"Hyla tica Starrett, 1966",Hyla,tica,"Starrett, 1966",,
55937,Scinax boulengeri,"Scytopis  boulengeri  Cope, 1887",Scytopis ,boulengeri ,"Cope, 1887",,
55937,Scinax boulengeri,"Hyla  boulengeri (Cope, 1887)",Hyla ,boulengeri,"(Cope, 1887)",,
55937,Scinax boulengeri,"Ololygon  boulengeri (Cope, 1887)",Ololygon ,boulengeri,"(Cope, 1887)",,
55952,Scinax elaeochroa,"Hyla  quinquevittata  Cope, 1886",Hyla ,quinquevittata ,"Cope, 1886",,
55952,Scinax elaeochroa,"Hyla  dulcensis  Taylor, 1958",Hyla ,dulcensis ,"Taylor, 1958",,
55952,Scinax elaeochroa,"Ololygon  elaeochroa (Cope, 1875)",Ololygon ,elaeochroa,"(Cope, 1875)",,
55952,Scinax elaeochroa,"Hyla  elaeochroa  Cope, 1875",Hyla ,elaeochroa ,"Cope, 1875",,
55952,Scinax elaeochroa,"Scinax elaeochrous (Cope, 1875) [orth. error]",Scinax,elaeochrous,"(Cope, 1875) [orth. error]",,
55952,Scinax elaeochroa,"Scinax elaeochraoa (Cope, 1875) [orth. error]",Scinax,elaeochraoa,"(Cope, 1875) [orth. error]",,
56008,Smilisca phaeota,"Hyla  phaeota  Cope, 1862",Hyla ,phaeota ,"Cope, 1862",,
56008,Smilisca phaeota,"Hyla  baudini  ssp. dolomedes  Barbour, 1923",Hyla ,baudini ,,subspecies,"Barbour, 1923"
56008,Smilisca phaeota,"Hyla   carinata Andersson, 1939",Hyla  ,carinata,"Andersson, 1939",,
56011,Smilisca sordida,"Hyla  sordida Peters, 1863",Hyla ,sordida,"Peters, 1863",,
56011,Smilisca sordida,"Hyla  gabbi  Cope, 1875",Hyla ,gabbi ,"Cope, 1875",,
56011,Smilisca sordida,"Hyla  nigripes  Cope, 1875",Hyla ,nigripes ,"Cope, 1875",,
56011,Smilisca sordida,"Hyla  salvini  Boulenger, 1882",Hyla ,salvini ,"Boulenger, 1882",,
56011,Smilisca sordida,"Smilisca  gabbi (Cope, 1875)",Smilisca ,gabbi,"(Cope, 1875)",,
56498,Craugastor catalinae,"Eleutherodactylus  catalinae Campbell & Savage, 2000",Eleutherodactylus ,catalinae,"Campbell & Savage, 2000",,
56535,Pristimantis cruentus,"Hylodes  cruentus  Peters, 1873",Hylodes ,cruentus," Peters, 1873",,
56535,Pristimantis cruentus,"Eleutherodactylus cruentus (Peters, 1873)",Eleutherodactylus,cruentus,"(Peters, 1873)",,
56535,Pristimantis cruentus,"Syrrhophus lutosus Barbour & Dunn, 1921",Syrrhophus,lutosus,"Barbour & Dunn, 1921",,
56535,Pristimantis cruentus,"Eleutherodactylus dubitus Taylor, 1952",Eleutherodactylus,dubitus,"Taylor, 1952",,
56535,Pristimantis cruentus,"Eleutherodactylus  marshae  Lynch, 1964",Eleutherodactylus ,marshae ,"Lynch, 1964",,
56577,Craugastor emcelae,"Eleutherodactylus emcelae Lynch, 1985",Eleutherodactylus,emcelae,"Lynch, 1985",,
88298752,Craugastor fitzingeri,"Hylodes fitzingeri Schmidt, 1857",Hylodes,fitzingeri,"Schmidt, 1857",,
56623,Craugastor gollmeri,"Hylodes gollmeri Peters, 1863",Hylodes,gollmeri,"Peters, 1863",,
56623,Craugastor gollmeri,"Eleutherodactylus humeralis Fowler, 1916",Eleutherodactylus,humeralis,"Fowler, 1916",,
56623,Craugastor gollmeri,"Lithodytes lanciformis Cope, 1877",Lithodytes,lanciformis,"Cope, 1877",,
56623,Craugastor gollmeri,"Hylodes lanciformis (Cope, 1877)",Hylodes,lanciformis,"(Cope, 1877)",,
56623,Craugastor gollmeri,"Eleutherodactylus humeralis Fowler, 1916",Eleutherodactylus,humeralis,"Fowler, 1916",,
56623,Craugastor gollmeri,"Eleutherodactylus goldmani Noble, 1924",Eleutherodactylus,goldmani,"Noble, 1924",,
56658,Diasporus hylaeformis,"Phyllobates  hylaeformis  Cope, 1875",Phyllobates ,hylaeformis ,"Cope, 1875",,
56658,Diasporus hylaeformis,"Phyllobates hyliformis O'Shaughnessy, 1878",Phyllobates,hyliformis,"O'Shaughnessy, 1878",,
56658,Diasporus hylaeformis,"Syrrhopus  hylaeformis (Cope, 1875)",Syrrhopus ,hylaeformis,"(Cope, 1875)",,
56658,Diasporus hylaeformis,"Syrrhaphus  hylaeformis (Cope, 1875)",Syrrhaphus ,hylaeformis,"(Cope, 1875)",,
56658,Diasporus hylaeformis,"Syrrhophus  hylaeformis (Cope, 1875)",Syrrhophus ,hylaeformis,"(Cope, 1875)",,
